z,zErr,specClass,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z
3.19844,1.00728E-3,3,22.554325,19.228971,19.020441,19.074223,19.090769,0.349119,0.024338,0.020541,0.017942,0.04782
1.42894,1.62556E-3,3,19.591459,19.435379,19.240299,19.172228,19.295847,0.03163,0.015346,0.021528,0.02123,0.069565
0.709087,1.43931E-3,3,19.818226,19.368376,19.132132,18.995667,18.760113,0.036107,0.014914,0.020865,0.020087,0.035491
0.864005,1.42512E-3,3,19.907288,19.842638,19.69075,19.800766,19.59297,0.037766,0.01789,0.024239,0.028083,0.065256
1.87065,1.73274E-3,3,19.395309,19.15691,19.05442,18.807917,18.795168,0.030339,0.014285,0.017547,0.015467,0.038016
1.48099,1.52627E-3,3,20.095051,20.095985,19.949127,19.873024,19.959047,0.042241,0.019721,0.023793,0.025721,0.091503
2.18834,2.05272E-3,3,20.700447,20.459579,20.411186,20.210403,20.094217,0.059809,0.025987,0.030046,0.032681,0.100591
1.55314,1.68321E-3,3,20.376303,19.987488,19.96978,19.802948,19.817909,0.048321,0.024359,0.02102,0.023111,0.076712
2.00773,1.82801E-3,3,20.688206,20.456423,20.302429,19.963789,19.872017,0.064052,0.025925,0.029854,0.031189,0.083151
1.84479,1.76841E-3,3,20.065727,19.941236,19.851267,19.492992,19.505789,0.040354,0.020092,0.020672,0.021947,0.062916
2.27948,1.39239E-3,3,20.811644,20.358219,20.39406,20.335178,20.262787,0.065066,0.024228,0.027061,0.0355,0.123139
1.17386,2.0281E-3,3,20.300177,20.329912,20.0737,20.088715,19.80946,0.050815,0.02268,0.023097,0.032828,0.085156
1.08233,3.23992E-3,3,20.072405,20.042217,19.832489,19.897614,19.921951,0.040476,0.02902,0.021828,0.02741,0.088467
1.74584,1.85937E-3,3,19.913843,19.905663,19.63262,19.134003,19.019264,0.035918,0.028189,0.020071,0.019788,0.046347
1.01105,1.33469E-3,3,20.396645,20.181208,19.883537,19.901318,19.794941,0.054849,0.025533,0.023686,0.028891,0.081057
1.3298,1.54082E-3,3,20.196157,20.155855,19.741901,19.782459,19.869402,0.044638,0.025408,0.02243,0.026381,0.081543
1.79112,1.51228E-3,3,20.466728,20.259304,20.40341,20.201731,20.146492,0.052856,0.026327,0.030066,0.03358,0.099663
1.4134,0.014948,3,20.224573,20.002573,19.834263,19.748299,19.752764,0.043783,0.027477,0.020641,0.02383,0.072186
0.93841,1.00042E-3,3,20.406483,20.036522,19.894598,20.054039,19.818995,0.0505,0.030805,0.02019,0.030167,0.075873
1.45932,2.22645E-3,3,20.110678,20.035845,19.868439,19.717028,19.756657,0.04354,0.026939,0.025079,0.022632,0.079651
1.25504,2.06372E-3,3,19.714672,19.597738,19.1903,19.209824,19.233444,0.031366,0.022379,0.02011,0.020912,0.054227
4.0763,7.09176E-4,3,23.373623,21.712427,20.1695,20.098148,20.078823,0.552322,0.061043,0.026502,0.032138,0.0993
1.17442,1.56205E-3,3,20.195768,20.333748,20.018972,20.034914,20.119146,0.053481,0.031006,0.022493,0.030231,0.101275
0.877086,1.32559E-3,3,19.802296,19.595476,19.368668,19.260351,19.051729,0.03709,0.039185,0.017244,0.01902,0.04421
0.948622,6.92583E-4,3,19.263763,19.279579,19.205305,19.275454,19.238361,0.029514,0.038601,0.016406,0.019242,0.050918
3.07219,1.00133E-3,3,21.454491,19.326641,19.03199,19.128822,19.017405,0.113666,0.030614,0.022901,0.019448,0.040712
0.560322,1.05257E-3,3,19.81258,19.465206,19.382414,19.06287,19.0429,0.045963,0.01755,0.016774,0.020142,0.040049
1.42578,2.06502E-3,3,19.258871,19.004711,18.655928,18.52162,18.544495,0.032107,0.016161,0.014249,0.0159,0.029668
1.14409,2.81103E-3,3,19.143494,19.204916,18.859745,18.890869,19.03145,0.025751,0.038817,0.016736,0.018586,0.046196
1.61897,5.99266E-3,3,21.429768,20.939106,20.636049,20.204285,20.083303,0.12335,0.048713,0.033082,0.041094,0.107777
0.632373,1.29464E-3,3,19.498417,19.182281,19.246195,19.071383,19.102234,0.035056,0.036785,0.030862,0.024506,0.04407
0.723046,1.87695E-3,3,19.476341,19.180002,19.094662,18.967657,18.898342,0.068242,0.025782,0.017942,0.019279,0.0376
1.60705,2.15877E-3,3,19.290041,19.156149,19.09593,18.871216,18.88129,0.028108,0.027467,0.016023,0.019644,0.042174
1.7246,1.66959E-3,3,19.753042,19.516157,19.465858,19.275013,19.30604,0.045461,0.031265,0.022402,0.023632,0.055873
2.22559,1.97593E-3,3,19.531498,19.037495,19.004175,18.922083,18.675001,0.035711,0.03265,0.024307,0.021975,0.042522
2.16148,1.55951E-3,3,19.660357,19.420786,19.238897,19.160677,18.939419,0.037236,0.018098,0.017524,0.021322,0.045527
0.65154,9.82526E-4,3,19.601547,19.328573,19.363234,19.278503,19.171131,0.035093,0.027522,0.024657,0.019978,0.051991
3.1125,8.99106E-4,3,23.730497,20.400856,19.788773,19.135479,18.665928,0.851272,0.043349,0.023356,0.025384,0.055337
2.07702,1.54498E-3,3,19.553724,19.473198,19.354261,19.210032,18.94372,0.036757,0.026458,0.032812,0.019996,0.049142
1.36381,1.85213E-3,3,19.296049,19.304691,19.000723,18.8995,19.028761,0.027726,0.027929,0.017593,0.022645,0.045278
1.60908,1.65012E-3,3,19.396351,19.056494,18.929884,18.652414,18.651449,0.038038,0.029084,0.016446,0.014463,0.033361
2.10467,1.43263E-3,3,19.569271,19.369387,19.277861,19.209846,18.935804,0.031143,0.022662,0.016546,0.021505,0.039424
1.11082,2.01294E-3,3,19.455832,19.280817,19.050154,19.103447,19.097055,0.028264,0.016261,0.018713,0.017811,0.05637
1.33197,2.28945E-3,3,19.978987,19.914177,19.644709,19.703802,19.751514,0.043007,0.026822,0.018776,0.027766,0.099808
1.55367,2.42496E-3,3,20.495682,20.307703,20.193588,19.865602,20.124594,0.059274,0.02255,0.028734,0.02834,0.131021
1.93462,1.9978E-3,3,19.66053,19.531675,19.439497,19.235189,19.268522,0.037535,0.02019,0.021364,0.021607,0.064576
1.40839,1.65045E-3,3,19.747814,19.702253,19.52939,19.468092,19.527815,0.034024,0.018005,0.019334,0.023835,0.077319
1.20029,2.39833E-3,3,20.375435,20.360092,20.269983,20.207888,20.29842,0.052549,0.023803,0.028145,0.036473,0.149866
0.662048,1.28958E-3,3,19.424242,19.099577,19.154453,19.066458,19.127926,0.030121,0.025709,0.019989,0.019149,0.057304
2.30422,2.00599E-3,3,21.39822,20.418285,20.390638,20.315361,20.612688,0.114847,0.029604,0.028505,0.034942,0.210691
2.97641,1.008E-3,4,20.784655,19.443981,19.135977,18.985674,19.028234,0.069879,0.018869,0.020179,0.015407,0.054326
0.783814,1.55039E-3,3,20.76156,20.454733,20.386904,20.2145,19.960924,0.075857,0.028716,0.027606,0.033289,0.11931
0.808184,1.39274E-3,3,20.242647,19.713251,19.390606,19.254539,19.077707,0.05429,0.023172,0.01567,0.019987,0.056113
1.28404,1.80153E-3,3,20.148155,20.064363,19.611048,19.580431,19.665588,0.046774,0.024278,0.021352,0.029237,0.089309
0.846013,1.58173E-3,3,19.592249,19.415154,19.273275,19.291155,19.082886,0.03239,0.025852,0.017781,0.024194,0.056108
1.43953,1.29546E-3,3,19.217436,19.071455,18.936316,18.899908,18.924971,0.025202,0.020606,0.020714,0.020268,0.049109
2.12062,1.1675E-3,3,20.390543,20.228306,20.25462,20.187122,19.937548,0.054523,0.025272,0.028191,0.039507,0.104957
1.99423,2.18604E-3,3,19.430429,19.191359,19.006382,18.774164,18.63846,0.027489,0.022006,0.025721,0.016771,0.040778
1.18801,1.33766E-3,3,20.268862,20.389919,20.108337,20.018234,20.120436,0.053648,0.026369,0.025255,0.031137,0.129241
1.84756,2.5991E-3,3,19.456022,19.521273,19.504692,19.289141,19.167715,0.02945,0.021763,0.021982,0.022806,0.058749
1.66468,1.51165E-3,3,19.737745,19.593699,19.512138,19.236437,19.133322,0.034466,0.022078,0.022074,0.022329,0.056896
1.21297,2.64144E-3,3,20.335253,20.121281,19.934761,20.024548,19.842226,0.052302,0.025082,0.021265,0.029656,0.100283
1.48743,1.80717E-3,3,20.515814,20.459158,20.424395,20.209299,20.302738,0.059455,0.028193,0.028935,0.03321,0.148591
0.829032,5.11096E-4,3,19.956636,19.716223,19.612368,19.528557,19.480522,0.046527,0.021858,0.020461,0.021233,0.074833
2.36409,1.93788E-3,3,20.767572,20.08688,20.317865,20.281521,20.049772,0.069189,0.028362,0.027277,0.034264,0.128644
2.05627,1.74557E-3,3,20.186932,19.795504,19.520329,19.013798,18.62055,0.049667,0.026794,0.019198,0.020481,0.037322
0.614821,1.41065E-3,3,21.01425,20.483887,20.568897,20.30588,20.400545,0.082921,0.027609,0.031595,0.039148,0.159418
1.50871,2.85851E-3,3,20.277111,20.135111,20.041561,19.890421,20.084015,0.047814,0.024376,0.023484,0.030472,0.118931
1.55121,1.55053E-3,3,19.513987,19.242573,19.125595,18.889263,18.899925,0.031429,0.018088,0.017479,0.01992,0.046544
1.64793,1.49645E-3,3,20.181147,19.954981,19.933744,19.718027,19.646086,0.043727,0.035954,0.021233,0.024275,0.083594
1.51647,2.43916E-3,3,20.465525,20.341108,20.158974,19.970119,20.083916,0.057007,0.027937,0.023922,0.028347,0.125099
1.15459,1.79945E-3,3,20.411541,20.259773,19.997087,20.022272,19.997274,0.053413,0.02638,0.023882,0.026615,0.118692
1.2124,1.31214E-3,3,19.383772,19.317932,19.105988,19.054485,19.079451,0.039303,0.021808,0.016249,0.01801,0.05474
1.47219,1.69561E-3,3,20.357288,20.257547,20.021687,19.8944,19.74367,0.05109,0.032529,0.025771,0.026104,0.094781
2.25375,2.34132E-3,3,21.112814,20.397207,20.547152,20.305729,20.129499,0.090733,0.033797,0.034172,0.034511,0.13242
2.11355,1.73815E-3,3,20.445721,20.081656,19.931837,19.899605,19.624355,0.054876,0.026291,0.023956,0.030538,0.086719
0.804523,1.1058E-3,3,20.408878,20.259052,20.257057,20.336218,20.269852,0.058712,0.022354,0.026509,0.036829,0.151279
1.36716,2.07532E-3,3,19.788486,19.653236,19.488968,19.442141,19.611834,0.053898,0.022478,0.019583,0.02883,0.086841
1.54372,2.85874E-3,3,19.401758,19.220085,19.065752,18.824976,18.917398,0.030231,0.024536,0.015818,0.023468,0.047674
1.50757,1.83119E-3,3,19.691778,19.563005,19.258879,19.050079,19.104164,0.03854,0.034746,0.019826,0.01898,0.055154
1.3534,1.49697E-3,3,19.549921,19.414463,19.089085,19.005388,19.110573,0.036033,0.025082,0.019061,0.018701,0.05479
1.45616,1.59874E-3,3,19.506525,19.110123,18.615173,18.387732,18.349024,0.036615,0.024334,0.017922,0.016409,0.031236
1.19193,1.38456E-3,3,19.589668,19.421968,19.286903,19.2535,19.352743,0.030727,0.025414,0.014815,0.018353,0.063651
0.676011,1.05799E-3,3,19.673738,19.226067,19.163141,19.009562,18.963312,0.033747,0.025141,0.016056,0.017679,0.049746
1.58255,1.82976E-3,3,19.496292,19.102507,18.948997,18.759995,18.73241,0.034184,0.025105,0.017956,0.020239,0.043602
1.53682,2.02612E-3,3,19.943094,19.550705,19.211195,18.957468,18.985558,0.039277,0.017614,0.017427,0.018896,0.047654
0.551492,9.807911E-4,3,19.764084,19.270935,19.172689,18.957077,18.896307,0.037671,0.020078,0.022089,0.016412,0.049106
1.7426,2.22189E-3,3,19.548798,19.331106,19.300467,18.940149,18.886253,0.034026,0.025783,0.018177,0.021189,0.050781
1.69617,1.92084E-3,3,19.60903,19.509321,19.469261,19.230848,19.15974,0.036693,0.026359,0.01912,0.023068,0.06131
1.79549,1.74528E-3,3,20.234259,20.196112,20.291138,20.153131,20.200247,0.054549,0.02997,0.031564,0.032895,0.159889
1.49052,1.61617E-3,3,19.817434,19.564617,19.390221,19.154251,19.37685,0.034899,0.02028,0.023034,0.017617,0.07493
2.63382,1.47845E-3,3,22.128691,20.858541,20.381952,20.110735,19.576797,0.228427,0.042061,0.030728,0.032294,0.086657
0.886099,1.36034E-3,3,19.605095,19.393715,19.309147,19.188305,19.014383,0.043974,0.029588,0.020046,0.023423,0.060805
1.9421,1.34099E-3,3,19.596548,19.509462,19.21648,18.864754,18.861616,0.04352,0.029962,0.019649,0.021884,0.055041
1.67111,2.28264E-3,3,20.040346,19.790369,19.770014,19.504271,19.51129,0.046258,0.026153,0.023526,0.026291,0.087263
2.20804,1.72865E-3,3,19.763096,19.363403,19.148619,18.931265,18.771057,0.040756,0.021239,0.017239,0.017828,0.043526
1.19596,1.44918E-3,3,19.621674,19.326349,18.880791,18.70537,18.702156,0.032393,0.019864,0.017367,0.017218,0.035448
3.66082,7.39117E-4,4,25.40432,20.318953,19.167036,18.943542,18.802158,0.672886,0.026573,0.018212,0.0182,0.037969
0.868091,1.15553E-3,3,19.915876,19.649616,19.549231,19.529451,19.360725,0.038479,0.01977,0.017813,0.022669,0.057278
0.760706,1.45159E-3,3,20.253222,19.938454,19.869514,19.851112,19.649578,0.052058,0.022638,0.021062,0.030704,0.072327
1.34551,1.45017E-3,3,20.551329,20.319014,20.058832,19.970398,20.063183,0.062005,0.025847,0.022759,0.032846,0.101523
1.82273,1.67323E-3,3,20.660185,20.483757,20.442398,20.159046,20.007338,0.063605,0.030269,0.027788,0.038997,0.099001
0.956341,4.7481E-4,3,19.93586,19.751348,19.575861,19.554628,19.311941,0.040435,0.018557,0.024218,0.02914,0.067464
2.59738,0.019309,4,20.523512,19.83338,19.716942,19.725843,19.575834,0.054512,0.019197,0.024146,0.028944,0.065279
2.07422,1.61938E-3,3,20.3547,20.127306,20.091101,19.976801,19.856869,0.060395,0.030921,0.023585,0.033821,0.083639
0.725821,1.08725E-3,3,20.351936,20.023678,19.888115,20.014189,19.83054,0.051271,0.030039,0.021083,0.035364,0.080962
1.07356,2.08432E-3,3,19.896498,19.719633,19.519867,19.552608,19.450428,0.039651,0.028646,0.0178,0.028722,0.059281
1.33107,3.69044E-3,3,20.411268,19.985479,19.585823,19.429031,19.358574,0.053113,0.026944,0.021304,0.025547,0.056366
1.27455,1.85818E-3,3,19.953465,19.978392,19.665762,19.663427,19.664797,0.038614,0.023052,0.025963,0.027747,0.065138
0.991468,1.32387E-3,3,19.809942,19.585762,19.285975,19.348362,19.281105,0.036222,0.017831,0.021946,0.021709,0.04983
1.39767,9.76312E-4,3,20.159311,19.939285,19.775503,19.727541,19.958504,0.042958,0.020825,0.026139,0.029244,0.084974
1.74451,8.29085E-3,3,20.072571,19.584969,19.150444,18.815975,18.777891,0.040549,0.018546,0.023203,0.022414,0.033219
0.73622,1.00839E-3,3,19.878807,19.559286,19.447557,19.473957,19.264095,0.034908,0.02648,0.018229,0.021787,0.049829
1.73574,2.7241E-3,3,19.54903,19.106258,19.067268,18.78211,18.883474,0.03732,0.026752,0.016834,0.018609,0.03958
3.12092,1.05029E-3,4,21.63386,19.762403,19.530851,19.548498,19.629162,0.134286,0.020266,0.020124,0.023656,0.067219
1.90086,1.68652E-3,3,20.289759,20.275465,20.373493,20.114708,19.941607,0.047955,0.026569,0.027888,0.035042,0.086592
2.94921,1.02117E-3,4,21.815496,20.261337,20.05827,20.057432,19.868048,0.153291,0.020947,0.025901,0.03103,0.080019
0.9313,5.04601E-4,3,20.176168,19.94404,19.732784,19.763126,19.560163,0.043156,0.02588,0.022246,0.027606,0.065443
1.05978,1.8288E-3,3,19.34589,19.216377,18.991774,18.954645,18.822409,0.02837,0.020937,0.016489,0.019466,0.037746
2.07781,1.34491E-3,3,20.425571,20.283873,20.215591,20.086676,20.130396,0.050935,0.026637,0.025467,0.033174,0.105626
3.64899,6.52565E-4,3,23.904079,21.276411,20.137583,20.043039,20.029987,0.703707,0.050832,0.025415,0.030111,0.097974
2.11829,1.32915E-3,3,19.409372,19.254412,19.193329,19.146402,18.94808,0.0311,0.035891,0.019748,0.019241,0.042106
1.80511,2.08729E-3,3,20.15785,19.992895,19.910551,19.617168,19.546122,0.04486,0.037988,0.024128,0.023773,0.064071
2.10873,1.54133E-3,3,20.035357,19.908903,19.84314,19.766447,19.497675,0.042504,0.03766,0.023586,0.025759,0.061857
1.4344,1.45168E-3,3,20.416271,20.18924,20.060154,19.859617,20.040192,0.05517,0.025685,0.025281,0.027777,0.092621
1.96176,3.10246E-3,3,20.532372,20.366146,20.41152,20.179281,20.064604,0.062181,0.026345,0.036852,0.03446,0.0903
2.31295,1.70605E-3,4,21.028044,20.268507,20.280937,20.339258,20.062044,0.077085,0.028763,0.02701,0.0361,0.099157
0.906,2.18429E-4,3,20.271137,20.098173,20.059669,20.166407,20.09865,0.047202,0.03223,0.021541,0.03326,0.101118
0.613459,1.33908E-3,3,20.216171,19.946835,19.892733,19.538488,19.392773,0.045256,0.022743,0.021458,0.024086,0.055815
1.81975,1.93858E-3,3,19.625412,19.577848,19.599039,19.313679,19.173334,0.032875,0.023034,0.02384,0.020777,0.048316
1.23289,1.78972E-3,3,19.239998,19.046869,18.76823,18.702084,18.646582,0.023941,0.018253,0.025248,0.013482,0.032491
1.61997,1.63936E-3,3,19.339481,19.153658,19.110998,18.86058,18.877687,0.026658,0.021776,0.018881,0.014716,0.036959
0.714352,1.01131E-3,3,20.916931,20.441692,20.337576,20.185682,19.885769,0.073195,0.029495,0.028752,0.032637,0.083495
1.35861,1.52112E-3,3,19.534668,19.4774,19.282692,19.213858,19.187046,0.028532,0.023693,0.01999,0.01941,0.047043
1.30331,1.78887E-3,3,20.364853,20.376534,20.043127,20.057055,20.068516,0.048815,0.029766,0.024956,0.030732,0.095604
1.13184,1.37334E-3,3,19.450962,19.44346,19.164881,19.097658,19.233784,0.027238,0.028732,0.015538,0.016813,0.048516
1.44592,1.49375E-3,3,20.092485,19.739798,19.352482,19.072252,18.919598,0.042768,0.023284,0.018281,0.017626,0.039328
1.76858,1.90961E-3,3,19.73107,19.285282,19.169645,18.818064,18.714838,0.041681,0.02238,0.015861,0.020322,0.035353
1.6605,2.48932E-3,3,19.67038,19.356091,19.19899,18.996695,19.034426,0.031795,0.021885,0.016306,0.020215,0.040932
1.86909,1.66999E-3,3,19.996849,19.661228,19.326466,19.055241,19.0755,0.037914,0.021049,0.019949,0.018461,0.042385
1.11097,2.29639E-3,3,19.443903,19.303907,19.038475,19.009716,19.186316,0.02898,0.031319,0.012882,0.018462,0.051
1.3646,1.32343E-3,3,19.328398,19.233112,19.070313,19.00132,18.956501,0.027234,0.04158,0.01698,0.016088,0.047867
0.555034,1.00919E-3,3,21.043831,20.226576,19.764555,19.160248,19.118912,0.089541,0.026138,0.020152,0.02214,0.049565
1.94501,2.03006E-3,3,19.459743,19.251621,19.203436,19.114489,19.017313,0.043193,0.025702,0.040738,0.052031,0.049546
2.26384,1.97789E-3,3,20.547245,19.820562,19.54962,19.168962,18.78586,0.052043,0.036055,0.031942,0.025822,0.038152
1.00472,2.42151E-3,3,19.024622,19.023962,18.840378,18.989567,18.962879,0.028119,0.020389,0.018127,0.021658,0.044083
2.5357,1.00806E-3,3,21.164402,20.389174,20.34935,20.213362,19.727497,0.104575,0.027201,0.026369,0.0358,0.083717
1.89006,1.96342E-3,3,19.429338,19.313782,19.272703,19.043993,18.954615,0.037705,0.022786,0.023641,0.019663,0.045289
1.05796,1.69257E-3,3,19.749126,19.320948,18.870428,18.849356,18.869072,0.042157,0.020166,0.020669,0.020006,0.039847
1.20335,2.04366E-3,3,20.056438,20.160503,19.900764,19.967567,20.346378,0.049327,0.025055,0.026174,0.03197,0.131146
1.24896,1.30634E-3,3,20.342964,20.318413,20.16045,20.146254,20.370955,0.052399,0.028062,0.028779,0.033626,0.143166
1.01367,2.15645E-3,3,19.361589,19.263674,19.010132,19.180811,19.165108,0.044114,0.022386,0.017227,0.021912,0.052102
1.01315,1.13318E-3,3,21.327253,20.323271,19.364689,18.985748,18.558922,0.123856,0.028382,0.018809,0.020614,0.03476
1.38683,3.48582E-3,3,20.078119,19.835871,19.607052,19.555485,19.433834,0.045107,0.030165,0.025365,0.02705,0.063463
0.741787,1.44036E-3,3,20.612883,20.330503,20.268293,20.230967,19.926878,0.064228,0.026893,0.032982,0.039097,0.093966
0.726004,7.65679E-4,3,20.152531,19.644861,19.422106,19.405682,18.967384,0.047144,0.019491,0.022297,0.020712,0.043208
0.969841,5.05804E-4,3,20.378685,20.207125,19.888742,19.90181,19.80385,0.055254,0.023481,0.025412,0.028361,0.082482
2.60571,1.95723E-3,4,21.332712,20.262575,20.156988,20.036064,19.510225,0.1102,0.040007,0.026093,0.033044,0.065278
1.16729,2.42536E-3,3,19.226097,19.199501,18.965433,18.89068,18.944172,0.027035,0.028151,0.015963,0.020429,0.042954
2.28981,1.3408E-3,3,19.838116,19.161102,19.127119,19.008326,18.710201,0.037813,0.030814,0.016752,0.02041,0.0381
3.99706,7.78212E-4,3,23.517097,21.254633,19.395889,19.17996,18.997128,0.686855,0.045353,0.018851,0.022588,0.043663
1.13791,2.22761E-3,3,19.121141,19.041471,18.733843,18.734909,18.846701,0.028199,0.019473,0.021839,0.018523,0.038522
1.88185,2.01911E-3,3,20.022152,19.961332,19.989489,19.806812,19.873049,0.046062,0.023519,0.028017,0.028596,0.085531
1.00506,1.62542E-3,3,19.721233,19.086908,18.558432,18.36957,18.271969,0.038334,0.019658,0.021432,0.017141,0.026035
0.620996,2.43239E-4,3,22.192669,20.924932,20.784491,20.16102,20.158594,0.249687,0.03661,0.04225,0.035309,0.109439
2.0453,6.50081E-4,3,20.153748,19.865744,19.668285,19.493353,19.290859,0.049787,0.021384,0.022488,0.02477,0.055953
2.47995,1.29742E-3,4,20.397589,19.993996,20.017588,20.040573,19.778854,0.056736,0.022291,0.026052,0.032833,0.081483
2.22084,1.89176E-3,3,19.630968,19.224468,19.226364,19.262264,19.021336,0.035902,0.022623,0.024983,0.018914,0.045097
4.11933,7.10447E-4,4,24.064316,21.721254,20.275728,20.164303,20.155642,0.951368,0.065493,0.0321,0.033389,0.110693
3.08608,1.18226E-3,4,22.268854,20.209309,19.647709,19.49151,19.576458,0.250687,0.022692,0.021614,0.024259,0.072226
1.89093,1.51982E-3,3,20.035671,19.370396,19.002605,18.642881,18.503263,0.04715,0.021005,0.019472,0.021324,0.033448
0.920413,7.38875E-4,3,20.395889,20.171131,19.94713,19.836912,19.589863,0.057475,0.025434,0.024952,0.030396,0.074526
1.64947,1.84027E-3,3,20.504202,20.370298,20.253229,19.994123,20.071795,0.064934,0.023303,0.026011,0.028699,0.107731
0.937828,5.14772E-4,3,20.222605,20.15983,19.918673,19.847383,19.66271,0.050025,0.024405,0.023034,0.027671,0.077135
0.749058,1.03241E-3,3,20.486748,20.355062,20.181154,20.055998,19.814976,0.067002,0.026148,0.024125,0.032109,0.083361
2.23417,1.42956E-3,3,20.535444,19.916193,19.918287,19.718882,19.412598,0.064601,0.026159,0.020125,0.024274,0.057782
1.0123,1.59034E-3,3,19.751736,19.608976,19.372513,19.428621,19.404125,0.044737,0.024776,0.014785,0.02017,0.055957
2.44377,1.61783E-3,4,20.709717,20.144499,20.140436,20.131098,19.742752,0.073545,0.031783,0.022903,0.034299,0.082871
0.99048,2.23311E-3,3,20.438738,20.096703,19.753561,19.763241,19.710339,0.059812,0.031313,0.018515,0.027671,0.080354
2.02777,7.54736E-4,3,20.442028,20.243486,20.12789,19.926115,19.90535,0.059978,0.032234,0.022598,0.030461,0.096168
2.12341,2.35783E-3,3,20.395639,20.430502,20.474958,20.289988,19.854412,0.057897,0.024113,0.029142,0.038752,0.089395
1.7137,1.62556E-3,3,20.51833,19.896532,19.47599,19.076109,18.749638,0.06146,0.027208,0.018488,0.020812,0.037643
1.58065,1.95535E-3,3,20.442518,20.18051,20.057369,19.777073,19.791941,0.058085,0.021912,0.026223,0.034543,0.082364
1.79166,1.23098E-3,3,21.960663,21.588446,21.086094,20.412464,20.578571,0.213612,0.066833,0.046975,0.044921,0.164505
1.87784,1.5315E-3,3,19.405609,19.300272,19.323866,19.073563,19.104765,0.053096,0.021588,0.016268,0.01877,0.048891
1.94914,0.01378,3,24.675711,20.847824,19.193329,18.26856,17.935999,1.128592,0.041435,0.016126,0.019197,0.026305
1.94579,2.56609E-3,3,19.112385,19.23559,19.167477,18.859938,18.748617,0.031282,0.021598,0.017689,0.020337,0.038169
1.71636,2.62139E-3,3,19.34411,19.291636,19.320213,19.017208,19.083118,0.034474,0.032692,0.020664,0.020907,0.045733
1.7516,1.86424E-3,3,19.458567,19.326267,19.27606,19.014204,19.020029,0.056302,0.020094,0.022658,0.021939,0.045156
1.54938,1.79407E-3,3,20.123541,19.609007,19.389275,19.125042,19.107229,0.057026,0.030274,0.022517,0.021563,0.044759
1.04828,1.49906E-3,3,21.049343,19.949871,19.492931,19.134979,18.84425,0.097046,0.019304,0.023058,0.025365,0.042219
0.536251,8.42298E-4,3,21.207138,20.582203,20.304455,19.837626,19.966223,0.109485,0.028606,0.027451,0.029689,0.092482
1.1865,1.60085E-3,3,19.273508,19.221199,18.931839,18.907934,18.911711,0.033779,0.029734,0.01839,0.023463,0.041616
2.75282,9.26871E-4,3,21.407896,19.793291,19.611666,19.743603,19.434034,0.133574,0.027414,0.023031,0.025685,0.064917
1.80037,1.74207E-3,3,19.679939,19.554422,19.36743,19.000557,18.949272,0.038748,0.030675,0.022645,0.022182,0.043565
0.650692,2.19732E-3,3,20.380171,20.126314,20.096985,19.960476,20.009415,0.060217,0.03798,0.029989,0.037672,0.102493
1.51687,1.69367E-3,3,19.639317,19.479393,19.318064,19.064131,19.065184,0.035554,0.022373,0.016622,0.019394,0.048645
1.3067,1.74654E-3,3,19.505062,19.384869,19.171223,19.074284,19.05607,0.034699,0.024667,0.021313,0.02645,0.047826
1.94057,1.15906E-3,3,19.472607,19.449526,19.423559,19.245081,19.111652,0.030425,0.021243,0.021719,0.02698,0.052151
0.580827,1.88281E-4,3,21.2694,20.276405,19.850985,19.247799,19.414925,0.123411,0.032761,0.044577,0.023626,0.064457
1.0134,3.42575E-3,3,19.58062,19.330675,19.108912,19.183556,19.006372,0.038856,0.033455,0.018088,0.032003,0.047942
1.57055,1.29009E-3,3,19.669487,19.493114,19.378914,19.220654,19.292221,0.042744,0.033673,0.019871,0.031959,0.056025
1.73318,1.70356E-3,3,19.737789,19.773134,19.575954,19.158146,18.952892,0.042862,0.034676,0.022584,0.03167,0.045097
0.933456,8.87058E-4,3,19.713154,19.391945,19.154762,19.112087,18.792953,0.03453,0.036946,0.01745,0.01851,0.037972
1.53838,2.10258E-3,3,19.768679,19.530874,19.453077,19.246977,19.292219,0.043729,0.045793,0.022851,0.021652,0.05736
0.501794,1.77078E-3,3,19.421276,19.067665,19.225138,18.998459,18.89155,0.033932,0.044464,0.019964,0.019664,0.050545
2.96093,8.03127E-3,4,20.629629,19.283949,19.087379,19.11083,19.075939,0.075142,0.02714,0.015743,0.022456,0.047651
1.52524,2.77339E-3,3,20.068323,19.507849,19.086494,18.746239,18.679943,0.049541,0.020874,0.02132,0.017227,0.034744
1.79878,2.40954E-3,3,19.679827,19.511724,19.32095,19.034502,18.932613,0.035099,0.054507,0.023463,0.030186,0.040819
1.95608,1.77693E-3,3,19.285982,19.297117,19.19915,18.899115,18.711979,0.033136,0.035665,0.018512,0.019717,0.038298
1.74734,1.84736E-3,3,19.322247,19.265308,19.356215,19.17457,19.175613,0.034098,0.035643,0.019258,0.021582,0.06133
0.976639,1.9411E-3,3,19.382912,19.160318,18.827871,18.900839,18.6164,0.035945,0.03526,0.019824,0.017229,0.032691
1.92494,1.3837E-3,3,19.349108,19.237701,19.125212,18.919014,18.828476,0.028864,0.020818,0.016486,0.01455,0.042006
3.23255,9.56183E-4,4,23.980892,20.303185,20.099148,20.120041,20.133659,0.449089,0.024829,0.024198,0.035146,0.120134
