z,zErr,specClass,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z
7.20573E-5,7.6782E-5,1,20.536152,19.124893,18.49859,18.35877,18.071602,0.096527,0.041987,0.074304,0.099476,0.075143
4.76586E-4,3.88057E-4,1,20.550817,20.070246,20.350464,20.613253,21.075716,0.06298,0.017681,0.026112,0.041401,0.274655
-1.56253E-4,7.97163E-5,1,21.89809,19.732166,18.643827,18.215633,17.923042,0.218311,0.019398,0.012733,0.23383,0.020812
-5.1139E-5,5.70767E-5,1,20.548557,19.497545,17.516937,17.247683,17.067318,0.05112,0.033868,0.01428,0.013755,0.018799
4.51435E-5,9.04351E-5,1,20.601984,19.450418,19.141628,19.019253,19.021479,0.073554,0.016198,0.01561,0.015939,0.036659
-1.95418E-5,9.91624E-5,1,20.652262,19.585766,19.331642,19.224358,19.234987,0.068344,0.025961,0.018394,0.024058,0.051122
2.52868E-4,7.59764E-5,1,20.001177,19.209091,18.627661,18.59556,18.557203,0.047209,0.027631,0.012466,0.018771,0.026479
-4.00293E-4,9.97164E-5,1,20.734331,19.661661,19.448843,19.408144,19.312584,0.060678,0.029451,0.02205,0.026026,0.058533
2.95633E-4,4.44347E-4,1,20.309801,19.970247,20.213097,20.41799,20.395411,0.050985,0.017728,0.024596,0.039496,0.15602
3.25218E-5,4.21246E-4,1,20.453354,20.135624,20.360582,20.668655,20.705254,0.06473,0.020097,0.027818,0.048409,0.207765
-1.36977E-5,1.49822E-4,1,24.132788,20.884836,19.974764,19.664528,19.346775,1.151319,0.030068,0.021878,0.022012,0.065422
2.70151E-4,4.53126E-4,1,20.526501,20.204668,20.405853,20.501217,20.884493,0.056739,0.020491,0.02717,0.042413,0.209247
3.51601E-4,7.90378E-5,1,20.616245,19.459938,19.007496,18.820662,18.850103,0.07948,0.015661,0.017427,0.019503,0.06283
1.53176E-4,7.77355E-5,1,20.310881,19.205566,18.823807,18.650187,18.630447,0.06244,0.014559,0.016499,0.018016,0.052633
2.49468E-4,2.19616E-4,1,25.359671,23.37837,21.247992,20.116732,19.604588,0.928003,0.385592,0.056939,0.029058,0.060299
-9.53445E-5,1.31737E-4,1,20.548155,19.19021,19.266283,19.374426,19.392155,0.067228,0.0178,0.015755,0.017784,0.052247
-1.57691E-4,4.19668E-4,1,19.353189,19.052217,19.375959,19.607229,19.777443,0.030265,0.014481,0.017559,0.022613,0.086111
2.77626E-5,1.21654E-4,1,23.422173,20.603918,19.205479,18.734695,18.371561,0.753255,0.038196,0.014718,0.015393,0.028598
1.07737E-4,6.80252E-5,1,21.48571,19.203192,18.125366,17.665545,17.467581,0.136576,0.01562,0.012732,0.014339,0.018321
1.88228E-4,1.319E-4,1,24.241442,20.688492,19.2925,18.703045,19.208771,1.027784,0.032743,0.016333,0.016048,0.092587
2.65723E-4,1.41329E-4,1,25.437174,21.365658,20.377251,20.116207,19.810461,0.849048,0.047989,0.028329,0.032056,0.093089
-2.48142E-4,1.36568E-4,1,24.832243,21.02544,20.222298,19.945364,19.910881,1.553399,0.047867,0.026888,0.029712,0.095488
-1.25455E-4,9.94902E-5,1,22.373949,20.109951,18.880201,18.410259,18.133558,0.273088,0.028179,0.01652,0.019343,0.033835
8.26032E-5,7.92683E-5,1,21.50701,20.077421,19.518496,19.284897,19.294638,0.185745,0.019033,0.018859,0.019211,0.053141
4.14291E-4,3.55454E-4,1,19.808445,19.448725,19.607969,19.869528,20.336296,0.039081,0.0147,0.021623,0.025376,0.146319
-2.3309E-4,2.92022E-4,1,23.358103,21.783718,20.559902,20.182955,20.254948,0.630537,0.060028,0.032257,0.031849,0.131263
1.45956E-4,8.66218E-5,1,20.558317,19.404673,19.154905,18.938711,18.893225,0.077171,0.016783,0.017585,0.021881,0.041365
7.78138E-6,8.58855E-5,1,20.212057,19.104151,18.861086,18.744349,18.820709,0.060371,0.015342,0.017766,0.014876,0.035419
4.74293E-4,5.04135E-4,1,20.306395,20.053791,20.334257,20.571835,21.119429,0.057705,0.023793,0.032095,0.046272,0.233861
2.30578E-4,3.89917E-4,1,19.797125,19.407429,19.676519,19.872219,20.297668,0.041613,0.019571,0.023147,0.026306,0.119687
5.76132E-4,1.83537E-3,1,23.61137,21.019758,20.432302,20.251396,20.011774,0.776352,0.034678,0.030285,0.038138,0.127289
9.65948E-5,1.40661E-4,1,22.767538,20.713608,20.336012,20.170141,20.134476,0.419846,0.027601,0.026919,0.033303,0.129051
6.4385E-5,4.95316E-4,1,20.637823,20.352482,20.678265,20.765665,20.399017,0.061696,0.024007,0.037296,0.053214,0.154939
2.76805E-4,8.48495E-5,1,20.723125,19.556747,19.291029,19.166052,19.266151,0.079909,0.022479,0.015854,0.017715,0.09184
-3.24572E-4,3.5952E-4,1,19.945457,19.869749,20.265223,20.534855,20.643141,0.04967,0.029233,0.028539,0.049138,0.16603
1.88909E-4,1.44861E-4,1,24.101385,20.97477,20.337276,20.118366,19.935778,1.308083,0.039581,0.026561,0.03296,0.133751
4.03556E-5,5.43032E-4,1,20.692474,20.259529,20.416153,20.662109,20.808064,0.065315,0.020035,0.029053,0.043557,0.164115
2.93125E-4,7.85699E-5,1,20.266521,19.1637,18.919239,18.821447,18.913916,0.063679,0.01689,0.015024,0.021173,0.053282
4.37132E-4,3.72422E-4,1,20.401003,19.928501,20.063078,20.325037,20.391228,0.050827,0.016354,0.021412,0.034147,0.1182
2.34653E-5,7.54945E-5,1,20.281488,19.082657,18.854223,18.747818,18.846325,0.059768,0.014025,0.023128,0.019341,0.047374
-2.44563E-4,1.89287E-4,1,19.431219,19.509249,19.869982,20.16605,20.401028,0.026004,0.01653,0.019769,0.034833,0.122495
1.20942E-5,1.68233E-3,1,23.549057,21.897791,20.940407,19.920635,20.628206,0.652748,0.070206,0.042081,0.099791,0.155706
-8.27847E-5,4.44098E-4,1,20.610209,20.218754,20.372561,20.324837,20.876297,0.071559,0.022487,0.02851,0.03392,0.18045
-1.69577E-5,4.37358E-4,1,20.153038,19.66996,19.911232,20.08708,20.165127,0.049187,0.019293,0.021301,0.028076,0.098068
2.19487E-5,6.40973E-5,1,21.201815,20.807161,18.21464,17.840281,17.598614,0.083844,0.100813,0.012341,0.011008,0.020766
-4.64429E-5,2.37554E-4,1,23.016521,20.652208,19.948706,19.72286,19.624582,0.67689,0.02736,0.023324,0.030384,0.068399
-4.56269E-5,6.95408E-5,1,21.817993,19.428017,18.349648,17.961121,18.024162,0.151739,0.016656,0.012505,0.014612,0.036617
1.20565E-4,8.7661E-5,1,21.456207,22.111416,19.400051,19.120689,19.003139,0.111799,0.377071,0.016418,0.019772,0.039345
-8.14476E-4,4.46957E-4,1,20.276724,19.956636,20.155001,20.570343,20.539423,0.060243,0.025654,0.028185,0.048005,0.1499
3.92644E-4,8.12078E-5,1,20.220001,19.126177,18.874794,18.783398,18.777603,0.048417,0.019778,0.017991,0.018095,0.036804
-2.65193E-5,7.16038E-5,1,21.382254,20.115751,19.473454,19.263441,20.309984,7.271341,7.633473,5.80645,4.392323,13.234222
5.88831E-5,3.95258E-4,1,20.173084,19.745272,20.038197,20.244373,20.447823,0.041539,0.019726,0.029654,0.040568,0.144043
3.92047E-4,3.6864E-4,1,20.520521,20.301283,20.451809,20.024286,19.414244,0.059755,0.024381,0.035402,0.030863,0.059368
-1.96353E-4,3.81403E-4,1,19.56986,21.824505,19.623411,19.839108,20.030668,0.034655,0.06865,0.165093,0.05797,0.100523
-2.14703E-4,6.82396E-5,1,22.631947,21.913963,19.889843,19.402229,22.811069,19.841631,39.029224,8.861866,6.44442,0.608628
3.99887E-4,3.31938E-4,1,20.19194,19.709976,19.824228,20.007874,20.169352,0.047477,0.018146,0.021986,0.028522,0.118382
3.08018E-4,3.99711E-4,1,19.96636,19.53709,19.782652,19.953436,20.163713,0.040445,0.023481,0.020926,0.028268,0.116739
1.62073E-4,6.79562E-5,1,22.930017,20.199945,17.899986,17.901733,17.319099,1.738743,0.899962,0.184583,0.280532,0.212132
5.45942E-4,3.93037E-4,1,20.183771,19.966259,20.180695,20.492094,20.485212,0.04606,0.029123,0.030414,0.044712,0.133707
4.84143E-4,1.61447E-4,1,22.259766,19.186024,17.597536,17.077372,16.720299,0.221164,0.020624,0.032112,0.017251,0.021821
1.09858E-4,9.08907E-5,1,20.653986,19.460316,19.14555,18.988947,18.958242,0.06939,0.014725,0.016248,0.013902,0.045613
-6.13714E-4,2.2613E-4,1,20.787025,20.403643,20.468454,20.458332,20.506279,0.071108,0.021186,0.030092,0.039089,0.170908
5.81636E-4,3.82894E-4,1,20.06053,19.738686,19.91753,20.149714,20.518064,0.055127,0.019038,0.024676,0.032353,0.131543
5.93957E-5,8.9957E-5,1,20.773174,19.538998,19.206747,19.044712,18.98159,0.07669,0.015146,0.015164,0.016857,0.049825
2.74867E-4,9.18708E-5,1,20.55599,19.394697,19.105301,18.976862,18.909397,0.068671,0.01837,0.015042,0.015109,0.034653
-2.03875E-5,7.71376E-5,1,20.427376,19.191801,18.891403,18.836531,18.759619,0.048827,0.017741,0.017417,0.020526,0.04364
2.01013E-4,3.93452E-4,1,20.799437,20.376253,20.553585,20.809399,21.823032,0.081054,0.024843,0.03298,0.048476,0.79223
1.64488E-5,9.2852E-5,1,20.328669,19.161686,18.86178,18.791927,18.709492,0.05801,0.014765,0.015506,0.014029,0.031476
5.8426E-5,1.43108E-4,1,24.49913,21.002958,20.428612,20.26753,19.936699,1.275963,0.035642,0.032116,0.035867,0.078963
1.79112E-4,9.54541E-5,1,23.470898,20.54191,19.247948,18.82239,18.524471,0.888503,0.026593,0.01913,0.01785,0.044144
1.10974E-4,9.01881E-5,1,23.550455,19.980207,18.770981,18.366693,18.040934,0.944528,0.020227,0.016691,0.014861,0.031016
3.65883E-4,3.72988E-4,1,20.027159,19.65493,19.704222,19.799925,19.771374,0.04818,0.024373,0.020917,0.02714,0.076163
4.31095E-4,1.3496E-4,1,22.68668,20.116856,18.719061,18.247614,17.9566,0.37409,0.03256,0.012609,0.013817,0.027329
2.87402E-4,3.14414E-4,1,22.965618,21.19161,20.143679,19.718449,19.718506,0.465237,0.040419,0.022283,0.024438,0.076465
1.85151E-4,7.81075E-5,1,22.367809,20.423784,19.326988,19.048485,18.71052,0.360298,0.026222,0.017029,0.02256,0.045499
6.90379E-5,7.32554E-5,1,21.824568,19.648659,18.472294,18.243998,17.852491,0.206462,0.028886,0.017005,0.050878,0.030147
2.8845E-4,7.77962E-5,1,20.295803,19.136248,18.857538,18.732634,18.69042,0.048594,0.014245,0.013385,0.01464,0.032016
1.3145E-4,3.24508E-4,1,20.571104,20.106081,20.17754,20.248413,20.397577,0.069715,0.027922,0.026452,0.033462,0.146963
4.93073E-4,4.10763E-4,1,20.756128,20.41925,20.660582,20.813337,21.626434,0.08327,0.02462,0.038115,0.053897,0.385524
3.64815E-4,8.60257E-5,1,20.483349,19.313152,19.081005,18.961327,18.924637,0.057354,0.017768,0.02325,0.017662,0.040342
-3.5293E-4,1.6636E-4,1,23.849182,21.882124,20.174608,19.354946,18.977142,0.76053,0.075379,0.03355,0.020463,0.04686
1.25391E-4,7.42142E-5,1,22.668886,20.993595,19.961231,19.747822,19.574911,0.410146,0.889702,1.409175,0.230657,0.202703
-1.43716E-5,8.90067E-5,1,23.037966,20.342199,19.125555,18.689039,18.430986,0.428372,0.02867,0.015397,0.015705,0.026615
7.88031E-5,7.88664E-5,1,24.074686,20.942448,20.127752,19.818041,19.660419,0.876549,0.036624,0.025115,0.027057,0.070672
-1.34739E-4,1.69933E-4,1,19.169886,19.304092,19.672977,19.860254,20.043026,0.026624,0.017992,0.020632,0.037642,0.103149
2.51741E-4,4.76193E-4,1,19.93236,19.868128,20.102396,20.386972,20.980898,0.05419,0.023294,0.035733,0.043026,0.205305
-7.9673E-4,2.68459E-4,1,20.420801,20.469137,20.851334,21.190145,21.693691,0.063727,0.026773,0.042196,0.080557,0.371321
-8.1873E-5,3.62436E-4,1,19.94199,19.542189,19.780075,19.911839,19.963356,0.044034,0.01901,0.018222,0.027648,0.119231
-3.0548E-4,2.6111E-4,1,24.254158,21.822533,20.289576,19.681524,19.269379,0.993714,0.091044,0.032718,0.035607,0.057626
1.23055E-4,2.31746E-4,1,23.305044,22.012018,20.14539,19.610615,19.340696,0.664163,0.081358,0.025831,0.030244,0.052876
-1.99627E-4,1.3933E-4,1,25.303019,21.258801,20.335245,20.055193,20.00206,0.965022,0.046053,0.029247,0.040267,0.090546
2.33511E-4,7.49352E-5,1,22.150938,20.106518,18.444168,17.914463,17.779703,0.27472,0.328893,0.138599,0.114341,0.131569
3.01126E-4,3.87749E-4,1,19.934271,20.032009,20.534477,20.767113,20.851324,0.067016,0.026363,0.035433,0.053102,0.209963
-4.43328E-5,3.8527E-4,1,19.943897,19.659458,19.879168,19.921837,20.147804,0.044162,0.024796,0.025626,0.033143,0.109482
8.83871E-5,4.41329E-4,1,20.254745,19.841309,20.078459,20.30652,20.511469,0.050185,0.017488,0.02413,0.034474,0.163478
-3.38942E-4,1.1418E-4,1,20.177423,19.070917,19.274725,19.42345,19.675348,0.051973,0.026679,0.018712,0.023516,0.096632
-7.31763E-4,3.96748E-4,1,20.570442,20.058201,20.209459,20.443859,20.546677,0.068871,0.02595,0.025955,0.039455,0.131421
4.66861E-4,3.99179E-4,1,20.210865,19.831753,20.027214,20.196856,20.504225,0.049058,0.017249,0.024267,0.035237,0.133106
2.58457E-4,5.34955E-4,1,23.987911,21.717426,20.436749,19.812981,19.568287,0.923548,0.056893,0.030192,0.02512,0.060314
-6.55815E-5,1.27915E-4,1,20.750011,19.64431,19.481659,19.461742,19.503832,0.068036,0.017839,0.01523,0.020354,0.059736
5.16063E-4,1.30267E-4,1,20.506029,19.197998,19.296234,19.348864,19.387476,0.052865,0.015638,0.018583,0.020051,0.054062
-1.01987E-4,7.51429E-5,1,22.351851,20.842194,20.875919,21.214451,18.761435,0.46579,18.592426,2.162487,2.513794,0.792677
1.08569E-4,1.26705E-4,1,22.627739,20.274796,18.911896,18.412416,18.11479,0.314039,0.023983,0.015731,0.017585,0.024472
-5.59086E-5,7.47509E-5,1,21.499573,19.921221,19.335526,19.237509,19.036844,0.154281,0.03335,0.019623,0.037592,0.043436
-5.20514E-4,9.82516E-5,1,20.564056,19.366573,19.059231,19.001114,19.007048,0.057416,0.015842,0.012937,0.016085,0.040619
2.59333E-4,4.57246E-4,1,19.754208,19.503593,19.83345,20.014805,20.17211,0.055276,0.016592,0.024792,0.030208,0.111337
4.15929E-5,4.01044E-4,1,20.347284,20.187864,20.503954,20.814726,21.30341,0.050035,0.020878,0.03052,0.044162,0.230858
-5.45248E-5,2.50046E-4,1,25.52976,22.215292,20.856075,20.004976,20.136444,0.531699,0.077139,0.035699,0.03262,0.172893
1.51386E-4,9.24667E-5,1,20.857609,19.701672,19.453842,19.392803,19.324923,0.075932,0.020041,0.019416,0.020249,0.055981
-1.82624E-5,1.44522E-4,1,22.666002,20.18815,18.906586,18.414375,18.11389,0.351814,0.030545,0.018222,0.033877,0.024288
-3.18045E-4,3.73803E-4,1,20.716637,20.282177,20.492123,20.691816,20.698347,0.066671,0.024822,0.028215,0.047425,0.134037
1.22075E-4,4.02784E-4,1,19.560951,19.199259,19.457735,19.688992,20.069387,0.032294,0.013469,0.022124,0.027412,0.10164
1.29509E-4,3.71326E-4,1,19.6304,19.168957,19.295792,19.455858,19.592659,0.037846,0.022943,0.019258,0.027189,0.064819
4.53727E-4,7.92501E-5,1,20.140659,19.00292,18.745813,18.685877,18.652231,0.047791,0.017415,0.015957,0.015158,0.027992
-1.95553E-4,5.17585E-4,1,23.432182,22.141605,20.737713,20.271456,20.446461,0.696617,0.089211,0.038609,0.039407,0.145662
-3.18621E-4,4.45694E-4,1,20.039745,19.986732,20.358221,20.620342,20.704422,0.040538,0.020999,0.031228,0.048481,0.159412
9.97388E-5,3.38448E-4,1,18.884003,19.169317,19.621622,19.946468,20.297312,0.022847,0.022291,0.022566,0.032084,0.111298
2.63075E-4,4.01895E-4,1,19.604092,19.320461,19.629097,19.95767,20.13261,0.053277,0.0195,0.019094,0.027911,0.099929
2.38939E-4,1.96009E-4,1,21.623701,20.36685,20.426006,20.471796,20.478121,0.156825,0.023969,0.030879,0.039267,0.133956
-1.38052E-4,1.60438E-4,1,20.304392,20.367619,20.659605,20.870661,20.962187,0.065725,0.025804,0.033652,0.053643,0.198885
1.98782E-4,8.84343E-5,1,22.191841,20.052904,18.90667,18.565769,18.348457,0.265783,0.021556,0.017015,0.016431,0.028101
9.63576E-4,4.3646E-4,1,19.292982,19.677717,20.156918,20.436346,20.675095,0.028071,0.02154,0.02598,0.035939,0.141066
2.78347E-4,3.45466E-4,1,20.618879,20.470499,20.696474,20.801939,20.938602,0.059642,0.026173,0.03726,0.062668,0.199107
1.06841E-4,4.61581E-4,1,20.085968,19.625769,19.819832,20.065269,20.291534,0.047837,0.017752,0.021312,0.029942,0.100481
5.0424E-4,5.34454E-4,1,19.913843,19.684658,19.90291,20.079525,20.270124,0.035813,0.02757,0.025575,0.04072,0.112237
-3.56782E-3,2.25764E-4,1,19.71962,19.128538,18.905924,18.892305,18.744835,0.029967,0.01673,0.014017,0.018947,0.031288
1.59999E-4,1.43488E-4,1,23.750332,21.192682,19.500475,18.728859,18.276783,0.545307,0.034752,0.016267,0.021803,0.026736
5.31494E-6,9.25101E-5,1,23.625017,20.421289,20.119513,19.336321,19.240616,0.540009,0.024107,0.653672,0.02607,0.050489
2.38413E-5,2.54395E-4,1,21.67297,19.849306,18.2948,17.782372,17.44441,0.129205,0.035614,0.024199,0.017163,0.022907
0,5.57305E-4,1,20.17728,19.980185,19.982008,20.224117,20.285435,0.041501,0.022731,0.026502,0.035854,0.111126
-4.39966E-5,7.92725E-5,1,22.987713,20.371616,19.113918,18.684669,18.418886,0.460859,0.023943,0.021487,0.018366,0.034613
-6.91662E-7,3.27341E-4,1,20.278639,20.417032,20.941507,21.1584,21.331541,0.041995,0.032338,0.054079,0.08159,0.267364
7.35669E-4,2.6621E-4,1,19.487791,19.564701,19.646858,19.84532,20.218563,0.037377,0.021268,0.019901,0.029708,0.119069
-1.77201E-5,3.95525E-4,1,19.801048,19.363794,19.615688,19.817804,19.946072,0.045464,0.021357,0.019377,0.02958,0.132284
3.56448E-4,3.80712E-4,1,20.630106,20.292011,20.229671,20.257183,20.475466,0.065821,0.030756,0.029982,0.035831,0.139707
-4.3803E-5,1.08952E-4,1,23.94409,20.934784,20.122952,19.83445,19.67461,1.001142,0.03727,0.025795,0.026681,0.089466
-3.48736E-5,3.69841E-4,1,20.091932,19.645061,19.756577,19.972488,20.327787,0.04863,0.022499,0.025363,0.030412,0.147103
8.42777E-5,1.57745E-4,1,22.07811,20.693968,20.070139,19.881786,19.645012,0.235907,0.028816,0.0256,0.028639,0.08382
2.30177E-4,8.48211E-5,1,20.7388,20.246862,18.971655,18.78676,18.732061,0.081003,0.040852,0.011995,0.01264,0.031114
3.99447E-4,9.86138E-5,1,20.958792,19.750221,19.421606,19.413046,19.3211,0.097789,0.018541,0.015048,0.021985,0.046593
1.73255E-4,8.28788E-5,1,23.201036,20.298832,19.171616,18.96229,18.618778,0.641863,0.024347,0.012965,0.018841,0.028154
8.95394E-5,1.07566E-4,1,21.827948,20.457388,20.04125,19.961233,19.698101,0.200924,0.026894,0.021118,0.028703,0.062291
2.24687E-4,9.12096E-5,1,20.904764,19.757893,19.476051,19.380785,19.373882,0.096907,0.017103,0.018457,0.019055,0.058698
3.0319E-4,9.6487E-5,1,20.391939,19.298618,19.077641,19.03068,19.071121,0.070124,0.017695,0.015402,0.017241,0.043649
1.98843E-4,2.21627E-4,1,20.514141,20.430471,20.794077,21.178516,21.435545,0.061366,0.021159,0.038476,0.067314,0.370892
1.28429E-4,8.38538E-5,1,20.472992,19.315788,18.955938,18.797874,18.729507,0.061616,0.023627,0.019061,0.01667,0.042601
-1.63988E-4,1.19957E-4,1,23.197144,20.068863,18.344578,17.615561,17.173573,0.52935,0.02491,0.013015,0.018738,0.022555
6.82489E-4,1.66531E-4,1,19.56756,19.079407,19.139782,19.150442,19.335915,0.033904,0.019265,0.018837,0.017476,0.05268
1.27652E-4,3.61165E-4,1,20.343887,19.942127,20.18256,20.438147,20.837772,0.064766,0.024215,0.031525,0.04762,0.218128
4.75421E-4,9.19063E-5,1,20.659302,19.644974,19.452265,19.348808,19.337454,0.073516,0.020232,0.01922,0.020653,0.063884
-2.07432E-4,7.18721E-5,1,20.992834,19.40439,18.725883,18.877539,18.518148,0.081937,0.021875,0.013366,0.023884,0.034359
-5.87306E-5,3.13668E-4,1,20.781509,20.341118,20.346594,20.348806,20.379398,0.067162,0.022142,0.026947,0.033462,0.132856
2.94532E-4,1.19764E-4,1,22.972282,20.820492,19.414833,18.946056,18.615362,0.410686,0.030357,0.026107,0.0269,0.034151
2.27315E-4,1.9361E-4,1,23.006401,22.547829,20.514118,19.739964,19.173836,0.682114,0.129597,0.034792,0.028313,0.052588
-2.63182E-5,1.85252E-4,1,23.713978,20.310871,18.940763,18.512789,18.322214,0.638534,0.020151,0.018189,0.016244,0.028667
1.24452E-4,2.42735E-4,1,22.448566,20.969654,20.161718,20.15003,19.938986,0.27932,0.032077,0.027131,0.026213,0.081187
1.81526E-4,3.97605E-4,1,20.78882,20.444294,20.6926,20.732845,20.766401,0.068053,0.023843,0.048829,0.063146,0.176561
3.04821E-4,1.35971E-4,1,22.940884,20.458862,19.1362,18.616028,18.892056,0.392034,0.028013,0.016743,0.01503,0.105197
3.0894E-4,4.12343E-4,1,19.68992,19.26524,19.460007,19.676998,19.887987,0.035768,0.016343,0.019734,0.022745,0.070624
3.09633E-4,2.96019E-4,1,23.253426,21.798531,20.582808,20.136299,20.246046,0.58429,0.076381,0.033259,0.037499,0.210092
1.26662E-4,3.19567E-4,1,25.741167,21.451227,20.471794,20.172085,20.183266,0.834293,0.048395,0.028885,0.031443,0.125386
-4.69637E-5,6.80593E-5,1,22.299343,19.716124,18.568357,18.288628,17.926136,0.245475,0.016067,0.012801,0.016912,0.018962
-3.00135E-4,9.8119E-5,1,23.031197,20.596348,19.486912,19.198656,18.8873,0.446334,0.026889,0.017006,0.020616,0.034231
1.24779E-5,8.43837E-5,1,20.870243,19.697472,19.426529,19.332788,19.275293,0.076249,0.018991,0.018692,0.019573,0.05048
2.75273E-4,1.40343E-4,1,21.837431,20.513212,19.08638,18.471008,18.37871,0.197204,0.038358,0.018072,0.015146,0.05438
-5.39807E-6,3.94565E-4,1,19.684273,19.225225,19.400133,19.610664,19.908485,0.031146,0.015311,0.01837,0.025629,0.075476
1.31939E-4,8.7395E-5,1,20.812845,19.596434,19.304901,19.133923,19.101749,0.063926,0.017562,0.016959,0.018455,0.0421
7.33686E-5,1.23329E-4,1,24.55938,21.326052,20.563658,20.271633,20.083452,0.948456,0.044745,0.031824,0.032162,0.092518
1.70842E-4,1.46746E-4,1,23.30677,21.054668,19.454447,18.880663,18.498066,0.566761,0.051492,0.036113,0.025089,0.039192
-7.60499E-5,7.88416E-5,1,21.674793,19.553816,18.285059,17.842552,17.554859,0.123229,0.022552,0.014252,0.016693,0.019629
-1.6432E-4,1.42651E-4,1,20.765301,19.734274,19.65057,19.677401,19.730854,0.061892,0.018064,0.020604,0.024189,0.071359
-7.0323E-5,4.09744E-4,1,20.786411,20.412066,20.663952,20.932913,21.44486,0.077118,0.024493,0.032331,0.050592,0.260928
-4.50674E-3,4.71374E-4,1,24.978561,21.306164,20.469467,20.190144,20.116041,1.132454,0.04655,0.030226,0.034433,0.133741
-5.83632E-5,2.10139E-4,1,19.356508,19.404955,19.80324,20.116497,20.546623,0.037639,0.028268,0.021823,0.032975,0.140278
1.09789E-4,1.00941E-4,1,23.601137,20.513123,19.680586,19.408472,19.16254,0.891657,0.030013,0.026145,0.025127,0.044701
7.73758E-4,1.98872E-4,1,22.417582,19.95717,18.70656,18.305704,18.07674,0.365505,0.020981,0.017511,0.021157,0.024983
9.84555E-5,9.87905E-5,1,22.588976,20.115631,18.982019,18.610231,18.315918,0.481535,0.032155,0.025524,0.018793,0.035198
3.84047E-5,8.41522E-5,1,22.356771,20.021576,18.695595,18.236887,17.913237,0.322966,0.036265,0.022473,0.030176,0.029442
1.67423E-4,4.15354E-4,1,20.02388,19.732109,19.939299,20.215721,20.443449,0.045947,0.01853,0.021459,0.030959,0.117993
1.28052E-4,1.79374E-4,1,19.939037,19.482178,19.613991,19.74214,19.930565,0.040492,0.014468,0.028297,0.025489,0.089118
3.90989E-4,6.41199E-5,1,21.944937,19.743252,18.876266,18.892012,18.354263,0.151089,0.015688,0.014111,0.02553,0.026226
9.19355E-5,4.59884E-4,1,20.626909,20.359997,20.609547,20.832493,21.441158,0.060021,0.028949,0.033284,0.050962,0.290391
5.43342E-4,8.10177E-4,1,20.438564,20.380672,20.729675,20.951571,21.10042,0.050193,0.022488,0.036682,0.058075,0.217406
1.02413E-4,3.04246E-4,1,24.925543,21.731716,20.258707,21.264204,19.225332,1.031198,0.049833,0.066069,0.354944,0.045718
2.52272E-4,4.93609E-4,1,19.698032,19.480906,19.784243,20.049877,20.153418,0.032637,0.040084,0.01991,0.031635,0.126303
7.12097E-4,1.65818E-4,1,24.956757,21.189581,20.348114,20.036755,19.923029,0.773472,0.034298,0.026232,0.028095,0.070584
-9.53786E-4,3.25899E-4,1,24.1143,21.124037,20.43832,20.175695,20.182549,1.1778,0.046802,0.03145,0.035021,0.172354
9.49558E-5,5.85816E-5,1,24.622253,20.37472,19.966238,19.366014,19.533596,27.294235,4.235322,4.192853,2.629732,3.615386
1.66363E-4,2.99899E-3,1,23.878344,21.150114,20.397627,20.028025,20.1001,0.899857,0.036623,0.029579,0.027347,0.120692
2.78028E-4,1.65097E-4,1,22.865183,20.75679,19.290388,18.71069,18.37245,0.415013,0.038828,0.026528,0.020646,0.035511
1.02393E-4,8.93626E-5,1,23.172094,20.559114,19.480654,18.963396,18.817797,0.551031,0.02969,0.040169,0.053209,0.060382
4.55261E-5,7.02419E-5,1,22.278841,19.46233,18.236988,17.804073,17.466957,0.233829,0.035482,0.016275,0.020123,0.044571
-1.03164E-4,9.21845E-5,1,20.94924,19.754217,19.47788,19.339449,19.320036,0.084739,0.022236,0.018943,0.019924,0.065088
2.89992E-4,1.7866E-4,1,24.657143,21.391768,19.880896,19.470037,19.021389,0.982716,0.062906,0.021775,0.033018,0.040332
2.43243E-4,7.59449E-5,1,20.144697,19.042519,18.790379,18.720882,18.724762,0.046426,0.020598,0.016668,0.016268,0.030494
6.67314E-4,1.1556E-4,1,21.051376,19.790245,19.488194,19.297358,19.268892,0.114832,0.024793,0.021864,0.023487,0.05437
-1.51838E-4,4.27915E-4,1,19.922228,19.869686,20.223913,20.563856,20.80526,0.036155,0.023061,0.027873,0.050829,0.175667
3.5057E-4,7.10848E-5,1,21.996178,19.881826,18.660696,18.250454,17.973125,0.25697,0.041372,0.024307,0.02618,0.027765
-1.59099E-4,6.97809E-5,1,21.382931,19.085062,17.925201,17.516499,17.28299,0.097499,0.024814,0.023809,0.013903,0.019106
-4.44289E-5,7.43253E-5,1,21.819508,19.740313,18.695375,18.282442,18.069427,0.160938,0.030609,0.022844,0.018246,0.028016
4.0282E-5,1.708E-4,1,19.864613,19.835629,20.096222,20.2749,20.526255,0.04479,0.026054,0.025828,0.03399,0.159864
1.93479E-4,7.17162E-5,1,22.01351,19.54677,18.405411,18.007051,17.711975,0.164532,0.019464,0.018743,0.02281,0.022274
4.97099E-4,1.34367E-4,1,22.527399,20.283978,18.914509,18.365303,18.027214,0.247449,0.024288,0.019679,0.023391,0.025264
